,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
1281,Joshua Lopez ,Joshua Lopez 2011,Individual,3/10/2011,1,2011.0,Council At-Large
1282,Joshua Lopez ,Joshua Lopez 2011,Individual,4/14/2011,1,2011.0,Council At-Large
1283,Joshua Lopez ,Joshua Lopez 2011,Business,3/10/2011,2,2011.0,Council At-Large
1284,Joshua Lopez ,Joshua Lopez 2011,Business,3/10/2011,15,2011.0,Council At-Large
1285,Joshua Lopez ,Joshua Lopez 2011,Business,3/10/2011,1,2011.0,Council At-Large
1286,Joshua Lopez ,Joshua Lopez 2011,Individual,3/10/2011,25,2011.0,Council At-Large
1287,Joshua Lopez ,Joshua Lopez 2011,Business,3/10/2011,2,2011.0,Council At-Large
1288,Joshua Lopez ,Joshua Lopez 2011,Individual,2/8/2011,3,2011.0,Council At-Large
1289,Joshua Lopez ,Joshua Lopez 2011,Individual,2/8/2011,1,2011.0,Council At-Large
1290,Joshua Lopez ,Joshua Lopez 2011,Individual,3/20/2011,2,2011.0,Council At-Large
1291,Joshua Lopez ,Joshua Lopez 2011,Individual,2/8/2011,2,2011.0,Council At-Large
1292,Joshua Lopez ,Joshua Lopez 2011,Individual,2/8/2011,2,2011.0,Council At-Large
1293,Joshua Lopez ,Joshua Lopez 2011,Individual,2/15/2011,5,2011.0,Council At-Large
1294,Joshua Lopez ,Joshua Lopez 2011,Individual,2/18/2011,25,2011.0,Council At-Large
1295,Joshua Lopez ,Joshua Lopez 2011,Individual,2/11/2011,5,2011.0,Council At-Large
1296,Joshua Lopez ,Joshua Lopez 2011,Individual,2/11/2011,1,2011.0,Council At-Large
1297,Joshua Lopez ,Joshua Lopez 2011,Individual,2/11/2011,2,2011.0,Council At-Large
1298,Joshua Lopez ,Joshua Lopez 2011,Individual,2/11/2011,5,2011.0,Council At-Large
1299,Joshua Lopez ,Joshua Lopez 2011,Individual,2/11/2011,5,2011.0,Council At-Large
1300,Joshua Lopez ,Joshua Lopez 2011,Individual,2/11/2011,2,2011.0,Council At-Large
1301,Joshua Lopez ,Joshua Lopez 2011,Individual,2/18/2011,1,2011.0,Council At-Large
1302,Joshua Lopez ,Joshua Lopez 2011,Business,2/16/2011,2,2011.0,Council At-Large
1303,Joshua Lopez ,Joshua Lopez 2011,Individual,2/22/2011,1,2011.0,Council At-Large
1304,Joshua Lopez ,Joshua Lopez 2011,Individual,3/3/2011,5,2011.0,Council At-Large
1305,Joshua Lopez ,Joshua Lopez 2011,Individual,3/3/2011,5,2011.0,Council At-Large
1306,Joshua Lopez ,Joshua Lopez 2011,Individual,3/4/2011,25,2011.0,Council At-Large
1307,Joshua Lopez ,Joshua Lopez 2011,Individual,3/8/2011,5,2011.0,Council At-Large
1308,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,6,2011.0,Council At-Large
1309,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,5,2011.0,Council At-Large
1310,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,75,2011.0,Council At-Large
1311,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,15,2011.0,Council At-Large
1312,Joshua Lopez ,Joshua Lopez 2011,Individual,4/14/2011,5,2011.0,Council At-Large
1313,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,15,2011.0,Council At-Large
1314,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,4,2011.0,Council At-Large
1315,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,1,2011.0,Council At-Large
1316,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,1,2011.0,Council At-Large
1317,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,3,2011.0,Council At-Large
1318,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,1,2011.0,Council At-Large
1319,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,2,2011.0,Council At-Large
1320,Joshua Lopez ,Joshua Lopez 2011,Individual,3/5/2011,5,2011.0,Council At-Large
1321,Joshua Lopez ,Joshua Lopez 2011,Individual,3/5/2011,5,2011.0,Council At-Large
1322,Joshua Lopez ,Joshua Lopez 2011,Individual,3/5/2011,2,2011.0,Council At-Large
1323,Joshua Lopez ,Joshua Lopez 2011,Business,3/5/2011,5,2011.0,Council At-Large
1324,Joshua Lopez ,Joshua Lopez 2011,Individual,3/5/2011,1,2011.0,Council At-Large
1325,Joshua Lopez ,Joshua Lopez 2011,Individual,2/6/2011,25,2011.0,Council At-Large
1326,Joshua Lopez ,Joshua Lopez 2011,Individual,2/2/2011,75,2011.0,Council At-Large
1327,Joshua Lopez ,Joshua Lopez 2011,Individual,2/2/2011,51,2011.0,Council At-Large
1328,Joshua Lopez ,Joshua Lopez 2011,Individual,2/1/2011,4,2011.0,Council At-Large
1329,Joshua Lopez ,Joshua Lopez 2011,Individual,3/10/2011,5,2011.0,Council At-Large
1330,Joshua Lopez ,Joshua Lopez 2011,Individual,2/1/2011,5,2011.0,Council At-Large
1331,Joshua Lopez ,Joshua Lopez 2011,Individual,2/1/2011,1,2011.0,Council At-Large
1332,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,2,2011.0,Council At-Large
1333,Joshua Lopez ,Joshua Lopez 2011,Individual,2/1/2011,5,2011.0,Council At-Large
1334,Joshua Lopez ,Joshua Lopez 2011,Individual,2/1/2011,2,2011.0,Council At-Large
1335,Joshua Lopez ,Joshua Lopez 2011,Individual,2/1/2011,5,2011.0,Council At-Large
1336,Joshua Lopez ,Joshua Lopez 2011,Individual,3/12/2011,2,2011.0,Council At-Large
1337,Joshua Lopez ,Joshua Lopez 2011,Individual,3/12/2011,7,2011.0,Council At-Large
1338,Joshua Lopez ,Joshua Lopez 2011,Individual,3/12/2011,25,2011.0,Council At-Large
1339,Joshua Lopez ,Joshua Lopez 2011,Individual,3/12/2011,3,2011.0,Council At-Large
1340,Joshua Lopez ,Joshua Lopez 2011,Individual,3/14/2011,2,2011.0,Council At-Large
1341,Joshua Lopez ,Joshua Lopez 2011,Individual,3/15/2011,1,2011.0,Council At-Large
1342,Joshua Lopez ,Joshua Lopez 2011,Individual,3/16/2011,5,2011.0,Council At-Large
1343,Joshua Lopez ,Joshua Lopez 2011,Individual,3/16/2011,25,2011.0,Council At-Large
1344,Joshua Lopez ,Joshua Lopez 2011,Individual,3/17/2011,1,2011.0,Council At-Large
1345,Joshua Lopez ,Joshua Lopez 2011,Individual,3/24/2011,5,2011.0,Council At-Large
1346,Joshua Lopez ,Joshua Lopez 2011,Individual,3/25/2011,1,2011.0,Council At-Large
1347,Joshua Lopez ,Joshua Lopez 2011,Individual,3/24/2011,1,2011.0,Council At-Large
1348,Joshua Lopez ,Joshua Lopez 2011,Individual,3/14/2011,125,2011.0,Council At-Large
1349,Joshua Lopez ,Joshua Lopez 2011,Business,3/25/2011,5,2011.0,Council At-Large
1350,Joshua Lopez ,Joshua Lopez 2011,Business,3/11/2011,25,2011.0,Council At-Large
1351,Joshua Lopez ,Joshua Lopez 2011,Individual,3/29/2011,1,2011.0,Council At-Large
1352,Joshua Lopez ,Joshua Lopez 2011,Individual,4/2/2011,1,2011.0,Council At-Large
1353,Joshua Lopez ,Joshua Lopez 2011,Individual,4/2/2011,1,2011.0,Council At-Large
1354,Joshua Lopez ,Joshua Lopez 2011,Individual,4/4/2011,75,2011.0,Council At-Large
1355,Joshua Lopez ,Joshua Lopez 2011,Individual,4/3/2011,2,2011.0,Council At-Large
1356,Joshua Lopez ,Joshua Lopez 2011,Individual,3/15/2011,5,2011.0,Council At-Large
1357,Joshua Lopez ,Joshua Lopez 2011,Individual,3/13/2011,1,2011.0,Council At-Large
1358,Joshua Lopez ,Joshua Lopez 2011,Business,3/12/2011,5,2011.0,Council At-Large
1359,Joshua Lopez ,Joshua Lopez 2011,Individual,3/30/2011,5,2011.0,Council At-Large
1360,Joshua Lopez ,Joshua Lopez 2011,Individual,4/5/2011,5,2011.0,Council At-Large
1361,Joshua Lopez ,Joshua Lopez 2011,Individual,3/14/2011,1,2011.0,Council At-Large
1362,Joshua Lopez ,Joshua Lopez 2011,Individual,4/3/2011,1,2011.0,Council At-Large
1363,Joshua Lopez ,Joshua Lopez 2011,Individual,4/5/2011,25,2011.0,Council At-Large
1364,Joshua Lopez ,Joshua Lopez 2011,Individual,4/12/2011,2,2011.0,Council At-Large
1365,Joshua Lopez ,Joshua Lopez 2011,Individual,4/12/2011,2,2011.0,Council At-Large
1366,Joshua Lopez ,Joshua Lopez 2011,Individual,3/31/2011,1,2011.0,Council At-Large
1367,Joshua Lopez ,Joshua Lopez 2011,Individual,4/2/2011,5,2011.0,Council At-Large
1368,Joshua Lopez ,Joshua Lopez 2011,Individual,3/31/2011,25,2011.0,Council At-Large
1369,Joshua Lopez ,Joshua Lopez 2011,Individual,3/30/2011,51,2011.0,Council At-Large
1370,Joshua Lopez ,Joshua Lopez 2011,Individual,4/21/2011,5,2011.0,Council At-Large
1371,Joshua Lopez ,Joshua Lopez 2011,Individual,4/8/2011,15,2011.0,Council At-Large
1372,Joshua Lopez ,Joshua Lopez 2011,Individual,4/8/2011,2,2011.0,Council At-Large
1373,Joshua Lopez ,Joshua Lopez 2011,Individual,4/11/2011,25,2011.0,Council At-Large
1374,Joshua Lopez ,Joshua Lopez 2011,Individual,4/12/2011,1,2011.0,Council At-Large
1375,Joshua Lopez ,Joshua Lopez 2011,Individual,4/12/2011,3,2011.0,Council At-Large
1376,Joshua Lopez ,Joshua Lopez 2011,Individual,4/14/2011,25,2011.0,Council At-Large
1377,Joshua Lopez ,Joshua Lopez 2011,Individual,4/14/2011,25,2011.0,Council At-Large
1378,Joshua Lopez ,Joshua Lopez 2011,Individual,4/16/2011,3,2011.0,Council At-Large
1379,Joshua Lopez ,Joshua Lopez 2011,Individual,4/16/2011,5,2011.0,Council At-Large
1380,Joshua Lopez ,Joshua Lopez 2011,Individual,4/16/2011,1,2011.0,Council At-Large
1381,Joshua Lopez ,Joshua Lopez 2011,Individual,4/16/2011,5,2011.0,Council At-Large
1382,Joshua Lopez ,Joshua Lopez 2011,Individual,4/16/2011,35,2011.0,Council At-Large
1383,Joshua Lopez ,Joshua Lopez 2011,Individual,4/17/2011,5,2011.0,Council At-Large
1384,Joshua Lopez ,Joshua Lopez 2011,Individual,4/22/2011,2,2011.0,Council At-Large
1385,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,1,2011.0,Council At-Large
1386,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,1,2011.0,Council At-Large
1387,Joshua Lopez ,Joshua Lopez 2011,Individual,4/20/2011,15,2011.0,Council At-Large
1388,Joshua Lopez ,Joshua Lopez 2011,Individual,4/20/2011,5,2011.0,Council At-Large
1389,Joshua Lopez ,Joshua Lopez 2011,Individual,4/20/2011,25,2011.0,Council At-Large
1390,Joshua Lopez ,Joshua Lopez 2011,Individual,4/20/2011,5,2011.0,Council At-Large
1391,Joshua Lopez ,Joshua Lopez 2011,Business,4/19/2011,1,2011.0,Council At-Large
1392,Joshua Lopez ,Joshua Lopez 2011,Business,4/19/2011,5,2011.0,Council At-Large
1393,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,25,2011.0,Council At-Large
1394,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,25,2011.0,Council At-Large
1395,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,3,2011.0,Council At-Large
1396,Joshua Lopez ,Joshua Lopez 2011,Business,4/19/2011,25,2011.0,Council At-Large
1397,Joshua Lopez ,Joshua Lopez 2011,Individual,4/22/2011,5,2011.0,Council At-Large
1398,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,75,2011.0,Council At-Large
1399,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,25,2011.0,Council At-Large
1400,Joshua Lopez ,Joshua Lopez 2011,Individual,4/20/2011,2,2011.0,Council At-Large
1401,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,5,2011.0,Council At-Large
1402,Joshua Lopez ,Joshua Lopez 2011,Individual,4/19/2011,5,2011.0,Council At-Large
1403,Joshua Lopez ,Joshua Lopez 2011,Individual,5/9/2011,2,2011.0,Council At-Large
1404,Joshua Lopez ,Joshua Lopez 2011,Individual,1/11/2011,1,2011.0,Council At-Large
1405,Joshua Lopez ,Joshua Lopez 2011,Individual,1/10/2011,5,2011.0,Council At-Large
1406,Joshua Lopez ,Joshua Lopez 2011,Individual,1/12/2011,1,2011.0,Council At-Large
1407,Joshua Lopez ,Joshua Lopez 2011,Corporation,1/10/2011,1,2011.0,Council At-Large
1408,Joshua Lopez ,Joshua Lopez 2011,Corporation,1/10/2011,,2011.0,Council At-Large
1409,Joshua Lopez ,Joshua Lopez 2011,Corporation,1/10/2011,5,2011.0,Council At-Large
1410,Joshua Lopez ,Joshua Lopez 2011,Business,3/10/2011,3,2011.0,Council At-Large
1411,Joshua Lopez ,Joshua Lopez 2011,Corporation,1/10/2011,5,2011.0,Council At-Large
1412,Joshua Lopez ,Joshua Lopez 2011,Individual,1/18/2011,259,2011.0,Council At-Large
1413,Joshua Lopez ,Joshua Lopez 2011,Individual,1/18/2011,1,2011.0,Council At-Large
1414,Joshua Lopez ,Joshua Lopez 2011,Individual,1/25/2011,3,2011.0,Council At-Large
1415,Joshua Lopez ,Joshua Lopez 2011,Individual,1/26/2011,5,2011.0,Council At-Large
1416,Joshua Lopez ,Joshua Lopez 2011,Individual,3/10/2011,5,2011.0,Council At-Large
1417,Joshua Lopez ,Joshua Lopez 2011,Individual,1/26/2011,5,2011.0,Council At-Large
1418,Joshua Lopez ,Joshua Lopez 2011,Individual,1/26/2011,1,2011.0,Council At-Large
1419,Joshua Lopez ,Joshua Lopez 2011,Individual,1/26/2011,2,2011.0,Council At-Large
1420,Joshua Lopez ,Joshua Lopez 2011,Individual,3/8/2011,1,2011.0,Council At-Large
1421,Joshua Lopez ,Joshua Lopez 2011,Individual,1/27/2011,3,2011.0,Council At-Large
1422,Joshua Lopez ,Joshua Lopez 2011,Individual,1/28/2011,5,2011.0,Council At-Large
1423,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,5,2011.0,Council At-Large
1424,Joshua Lopez ,Joshua Lopez 2011,Individual,1/27/2011,2,2011.0,Council At-Large
1425,Joshua Lopez ,Joshua Lopez 2011,Individual,1/28/2011,25,2011.0,Council At-Large
1426,Joshua Lopez ,Joshua Lopez 2011,Individual,3/8/2011,25,2011.0,Council At-Large
1427,Joshua Lopez ,Joshua Lopez 2011,Individual,1/28/2011,5,2011.0,Council At-Large
1428,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,2,2011.0,Council At-Large
1429,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,1,2011.0,Council At-Large
1430,Joshua Lopez ,Joshua Lopez 2011,Individual,3/10/2011,1,2011.0,Council At-Large
1431,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,5,2011.0,Council At-Large
1432,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,5,2011.0,Council At-Large
1433,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,5,2011.0,Council At-Large
1434,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,2,2011.0,Council At-Large
1435,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,2,2011.0,Council At-Large
1436,Joshua Lopez ,Joshua Lopez 2011,Individual,4/20/2011,12,2011.0,Council At-Large
1437,Joshua Lopez ,Joshua Lopez 2011,Individual,3/14/2011,3,2011.0,Council At-Large
1438,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,3,2011.0,Council At-Large
1439,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,2,2011.0,Council At-Large
1440,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,1,2011.0,Council At-Large
1441,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,25,2011.0,Council At-Large
1442,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1443,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,2,2011.0,Council At-Large
1444,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1445,Joshua Lopez ,Joshua Lopez 2011,Individual,1/13/2011,5,2011.0,Council At-Large
1446,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1447,Joshua Lopez ,Joshua Lopez 2011,Individual,4/28/2011,15,2011.0,Council At-Large
1448,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,2,2011.0,Council At-Large
1449,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,5,2011.0,Council At-Large
1450,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1451,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1452,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1453,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,5,2011.0,Council At-Large
1454,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,5,2011.0,Council At-Large
1455,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,25,2011.0,Council At-Large
1456,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,15,2011.0,Council At-Large
1457,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,2,2011.0,Council At-Large
1458,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,1,2011.0,Council At-Large
1459,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1460,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,3,2011.0,Council At-Large
1461,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,21,2011.0,Council At-Large
1462,Joshua Lopez ,Joshua Lopez 2011,Individual,3/30/2011,5,2011.0,Council At-Large
1463,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1464,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,15,2011.0,Council At-Large
1465,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,3,2011.0,Council At-Large
1466,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,2,2011.0,Council At-Large
1467,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,1,2011.0,Council At-Large
1468,Joshua Lopez ,Joshua Lopez 2011,Individual,3/9/2011,1,2011.0,Council At-Large
1469,Joshua Lopez ,Joshua Lopez 2011,Individual,1/10/2011,1,2011.0,Council At-Large
1470,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,25,2011.0,Council At-Large
1471,Joshua Lopez ,Joshua Lopez 2011,Individual,1/25/2011,1,2011.0,Council At-Large
1472,Joshua Lopez ,Joshua Lopez 2011,Individual,1/26/2011,25,2011.0,Council At-Large
1473,Joshua Lopez ,Joshua Lopez 2011,Individual,1/26/2011,25,2011.0,Council At-Large
1474,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,25,2011.0,Council At-Large
1475,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,5,2011.0,Council At-Large
1476,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,2,2011.0,Council At-Large
1477,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,25,2011.0,Council At-Large
1478,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,125,2011.0,Council At-Large
1479,Joshua Lopez ,Joshua Lopez 2011,Individual,1/30/2011,1,2011.0,Council At-Large
1480,Joshua Lopez ,Joshua Lopez 2011,Individual,1/25/2011,25,2011.0,Council At-Large
1481,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,25,2011.0,Council At-Large
1482,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,1,2011.0,Council At-Large
1483,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,25,2011.0,Council At-Large
1484,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,15,2011.0,Council At-Large
1485,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,25,2011.0,Council At-Large
1486,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,25,2011.0,Council At-Large
1487,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,5,2011.0,Council At-Large
1488,Joshua Lopez ,Joshua Lopez 2011,Individual,1/31/2011,35,2011.0,Council At-Large
1489,Joshua Lopez ,Joshua Lopez 2011,Individual,3/5/2011,1,2011.0,Council At-Large
1490,Joshua Lopez ,Joshua Lopez 2011,Corporation,1/31/2011,5,2011.0,Council At-Large
1491,Eugene D Kinlow ,Kinlow for Kids,Individual,3/21/2011,2,2011.0,School Board Ward 8
1492,Eugene D Kinlow ,Kinlow for Kids,Business,4/18/2011,2,2011.0,School Board Ward 8
1493,Eugene D Kinlow ,Kinlow for Kids,Individual,4/15/2011,1,2011.0,School Board Ward 8
1494,Eugene D Kinlow ,Kinlow for Kids,Individual,4/12/2011,3,2011.0,School Board Ward 8
1495,Eugene D Kinlow ,Kinlow for Kids,Individual,4/15/2011,3,2011.0,School Board Ward 8
1496,Eugene D Kinlow ,Kinlow for Kids,Individual,4/18/2011,2,2011.0,School Board Ward 8
1497,Eugene D Kinlow ,Kinlow for Kids,Individual,4/18/2011,2,2011.0,School Board Ward 8
1498,Eugene D Kinlow ,Kinlow for Kids,Individual,4/17/2011,5,2011.0,School Board Ward 8
1499,Eugene D Kinlow ,Kinlow for Kids,Individual,4/14/2011,5,2011.0,School Board Ward 8
1500,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,25,2011.0,School Board Ward 8
1501,Eugene D Kinlow ,Kinlow for Kids,Business,4/19/2011,2,2011.0,School Board Ward 8
1502,Eugene D Kinlow ,Kinlow for Kids,Corporation,4/19/2011,2,2011.0,School Board Ward 8
1503,Eugene D Kinlow ,Kinlow for Kids,Business,4/19/2011,2,2011.0,School Board Ward 8
1504,Eugene D Kinlow ,Kinlow for Kids,Individual,4/19/2011,1,2011.0,School Board Ward 8
1505,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,2,2011.0,School Board Ward 8
1506,Eugene D Kinlow ,Kinlow for Kids,Individual,4/19/2011,2,2011.0,School Board Ward 8
1507,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,1,2011.0,School Board Ward 8
1508,Eugene D Kinlow ,Kinlow for Kids,Individual,4/21/2011,5,2011.0,School Board Ward 8
1509,Eugene D Kinlow ,Kinlow for Kids,Individual,4/19/2011,15,2011.0,School Board Ward 8
1510,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,2,2011.0,School Board Ward 8
1511,Eugene D Kinlow ,Kinlow for Kids,Individual,4/25/2011,25,2011.0,School Board Ward 8
1512,Eugene D Kinlow ,Kinlow for Kids,Individual,4/23/2011,25,2011.0,School Board Ward 8
1513,Eugene D Kinlow ,Kinlow for Kids,Individual,4/22/2011,100.99,2011.0,School Board Ward 8
1514,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,2,2011.0,School Board Ward 8
1515,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,2,2011.0,School Board Ward 8
1516,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,5,2011.0,School Board Ward 8
1517,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,2,2011.0,School Board Ward 8
1518,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,1,2011.0,School Board Ward 8
1519,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,25,2011.0,School Board Ward 8
1520,Eugene D Kinlow ,Kinlow for Kids,Individual,4/20/2011,5,2011.0,School Board Ward 8
1521,Eugene D Kinlow ,Kinlow for Kids,Individual,4/19/2011,1,2011.0,School Board Ward 8
1522,Eugene D Kinlow ,Kinlow for Kids,Individual,4/19/2011,2,2011.0,School Board Ward 8
1523,Eugene D Kinlow ,Kinlow for Kids,Individual,4/7/2011,25,2011.0,School Board Ward 8
1524,Eugene D Kinlow ,Kinlow for Kids,Individual,4/21/2011,5,2011.0,School Board Ward 8
1525,Eugene D Kinlow ,Kinlow for Kids,Individual,4/21/2011,15,2011.0,School Board Ward 8
1526,Eugene D Kinlow ,Kinlow for Kids,Individual,4/23/2011,2,2011.0,School Board Ward 8
1527,Eugene D Kinlow ,Kinlow for Kids,Individual,4/26/2011,15,2011.0,School Board Ward 8
1528,Eugene D Kinlow ,Kinlow for Kids,Individual,4/26/2011,15,2011.0,School Board Ward 8
1529,Eugene D Kinlow ,Kinlow for Kids,Individual,4/14/2011,25,2011.0,School Board Ward 8
1530,Eugene D Kinlow ,Kinlow for Kids,Individual,4/13/2011,2,2011.0,School Board Ward 8
1531,Eugene D Kinlow ,Kinlow for Kids,Individual,4/7/2011,2,2011.0,School Board Ward 8
1532,Eugene D Kinlow ,Kinlow for Kids,Individual,3/11/2011,2,2011.0,School Board Ward 8
1533,Eugene D Kinlow ,Kinlow for Kids,Individual,3/11/2011,2,2011.0,School Board Ward 8
1534,Eugene D Kinlow ,Kinlow for Kids,Individual,4/26/2011,2,2011.0,School Board Ward 8
1535,Eugene D Kinlow ,Kinlow for Kids,Individual,4/21/2011,4,2011.0,School Board Ward 8
1536,Eugene D Kinlow ,Kinlow for Kids,Individual,4/25/2011,2,2011.0,School Board Ward 8
1537,Eugene D Kinlow ,Kinlow for Kids,Individual,4/17/2011,15,2011.0,School Board Ward 8
1538,Eugene D Kinlow ,Kinlow for Kids,Individual,4/15/2011,2,2011.0,School Board Ward 8
1539,Eugene D Kinlow ,Kinlow for Kids,Individual,4/14/2011,2,2011.0,School Board Ward 8
1540,Eugene D Kinlow ,Kinlow for Kids,Individual,3/11/2011,15,2011.0,School Board Ward 8
1541,Eugene D Kinlow ,Kinlow for Kids,Individual,4/7/2011,2,2011.0,School Board Ward 8
1542,Eugene D Kinlow ,Kinlow for Kids,Individual,4/18/2011,1,2011.0,School Board Ward 8
1543,Eugene D Kinlow ,Kinlow for Kids,Individual,4/18/2011,2,2011.0,School Board Ward 8
1544,Eugene D Kinlow ,Kinlow for Kids,Individual,4/18/2011,2,2011.0,School Board Ward 8
1545,Eugene D Kinlow ,Kinlow for Kids,Business,4/18/2011,2,2011.0,School Board Ward 8
1546,Eugene D Kinlow ,Kinlow for Kids,Business,4/18/2011,2,2011.0,School Board Ward 8
1547,Eugene D Kinlow ,Kinlow for Kids,Business,4/10/2011,2,2011.0,School Board Ward 8
1548,Eugene D Kinlow ,Kinlow for Kids,Individual,4/16/2011,1,2011.0,School Board Ward 8
1549,Eugene D Kinlow ,Kinlow for Kids,Individual,4/17/2011,1,2011.0,School Board Ward 8
1550,Eugene D Kinlow ,Kinlow for Kids,Individual,4/18/2011,2,2011.0,School Board Ward 8
1551,Eugene D Kinlow ,Kinlow for Kids,Individual,4/18/2011,2,2011.0,School Board Ward 8
1552,Eugene D Kinlow ,Kinlow for Kids,Individual,3/22/2011,1,2011.0,School Board Ward 8
1553,Eugene D Kinlow ,Kinlow for Kids,Individual,3/23/2011,75,2011.0,School Board Ward 8
1554,Eugene D Kinlow ,Kinlow for Kids,Individual,4/11/2011,1,2011.0,School Board Ward 8
1555,Eugene D Kinlow ,Kinlow for Kids,Individual,4/11/2011,1,2011.0,School Board Ward 8
1556,Eugene D Kinlow ,Kinlow for Kids,Individual,4/10/2011,25,2011.0,School Board Ward 8
