,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
9277,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
9278,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9279,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9280,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
9281,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9282,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9283,Adrian M Fenty ,Fenty 2010,Individual,9/7/2010,5,2010.0,Mayor
9284,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9285,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
9286,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,34,2010.0,Mayor
9287,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9288,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
9289,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9290,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9291,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
9292,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9293,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9294,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9295,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9296,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
9297,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9298,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9299,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9300,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9301,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9302,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9303,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9304,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,2,2010.0,Mayor
9305,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9306,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9307,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,5,2010.0,Mayor
9308,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9309,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9310,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,1,2010.0,Mayor
9311,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9312,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9313,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,5,2010.0,Mayor
9314,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9315,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9316,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
9317,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,3,2010.0,Mayor
9318,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9319,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9320,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9321,Adrian M Fenty ,Fenty 2010,Individual,11/14/2008,5,2010.0,Mayor
9322,Adrian M Fenty ,Fenty 2010,Individual,6/2/2010,1,2010.0,Mayor
9323,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9324,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9325,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9326,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,25,2010.0,Mayor
9327,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9328,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
9329,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9330,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
9331,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9332,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9333,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9334,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9335,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9336,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9337,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9338,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
9339,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9340,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
9341,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,15,2010.0,Mayor
9342,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9343,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
9344,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9345,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,2,2010.0,Mayor
9346,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9347,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
9348,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9349,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9350,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9351,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9352,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9353,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,1,2010.0,Mayor
9354,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,5,2010.0,Mayor
9355,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,15,2010.0,Mayor
9356,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9357,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9358,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,45,2010.0,Mayor
9359,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9360,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9361,Adrian M Fenty ,Fenty 2010,Individual,11/28/2008,2,2010.0,Mayor
9362,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
9363,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9364,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,2,2010.0,Mayor
9365,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
9366,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
9367,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,1,2010.0,Mayor
9368,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9369,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9370,Adrian M Fenty ,Fenty 2010,Individual,12/8/2008,5,2010.0,Mayor
9371,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9372,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,5,2010.0,Mayor
9373,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9374,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9375,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9376,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9377,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9378,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9379,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
9380,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9381,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9382,Adrian M Fenty ,Fenty 2010,Individual,12/5/2008,25,2010.0,Mayor
9383,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9384,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9385,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9386,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9387,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9388,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9389,Adrian M Fenty ,Fenty 2010,Corporate Sponsored PAC,12/12/2008,1,2010.0,Mayor
9390,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,1,2010.0,Mayor
9391,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9392,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9393,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9394,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9395,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9396,Adrian M Fenty ,Fenty 2010,Corporation,11/14/2008,2,2010.0,Mayor
9397,Adrian M Fenty ,Fenty 2010,Labor,12/8/2008,2,2010.0,Mayor
9398,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9399,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9400,Adrian M Fenty ,Fenty 2010,Business,11/14/2008,25,2010.0,Mayor
9401,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,1,2010.0,Mayor
9402,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9403,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9404,Adrian M Fenty ,Fenty 2010,Corporation,12/5/2008,51,2010.0,Mayor
9405,Adrian M Fenty ,Fenty 2010,Corporation,11/28/2008,2,2010.0,Mayor
9406,Adrian M Fenty ,Fenty 2010,Business,11/14/2008,25,2010.0,Mayor
9407,Adrian M Fenty ,Fenty 2010,Corporation,11/2/2008,2,2010.0,Mayor
9408,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,2,2010.0,Mayor
9409,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,1,2010.0,Mayor
9410,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,5,2010.0,Mayor
9411,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9412,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9413,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,1,2010.0,Mayor
9414,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9415,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9416,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,1,2010.0,Mayor
9417,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9418,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9419,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9420,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9421,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,2,2010.0,Mayor
9422,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9423,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,1,2010.0,Mayor
9424,Adrian M Fenty ,Fenty 2010,Corporation,12/5/2008,2,2010.0,Mayor
9425,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9426,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9427,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9428,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,5,2010.0,Mayor
9429,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9430,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9431,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9432,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9433,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9434,Adrian M Fenty ,Fenty 2010,Corporate Sponsored PAC,12/12/2008,1,2010.0,Mayor
9435,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,2,2010.0,Mayor
9436,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9437,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9438,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9439,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9440,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,1,2010.0,Mayor
9441,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,2,2010.0,Mayor
9442,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9443,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9444,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9445,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9446,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9447,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9448,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9449,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9450,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9451,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9452,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9453,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9454,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9455,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9456,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9457,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9458,Adrian M Fenty ,Fenty 2010,Business,11/14/2008,2,2010.0,Mayor
9459,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9460,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9461,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9462,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9463,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9464,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9465,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9466,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9467,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9468,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,1,2010.0,Mayor
9469,Adrian M Fenty ,Fenty 2010,Business,11/14/2008,2,2010.0,Mayor
9470,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9471,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,420.1,2010.0,Mayor
9472,Adrian M Fenty ,Fenty 2010,Corporation,11/14/2008,2,2010.0,Mayor
9473,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9474,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9475,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9476,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9477,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9478,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9479,Adrian M Fenty ,Fenty 2010,Corporation,11/14/2008,2,2010.0,Mayor
9480,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9481,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9482,Adrian M Fenty ,Fenty 2010,Business,11/14/2008,2,2010.0,Mayor
9483,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9484,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9485,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,2,2010.0,Mayor
9486,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9487,Adrian M Fenty ,Fenty 2010,Corporation,11/28/2008,2,2010.0,Mayor
9488,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9489,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9490,Adrian M Fenty ,Fenty 2010,Corporation,11/28/2008,2,2010.0,Mayor
9491,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9492,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9493,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9494,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9495,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9496,Adrian M Fenty ,Fenty 2010,Corporation,11/14/2008,2,2010.0,Mayor
9497,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,25,2010.0,Mayor
9498,Adrian M Fenty ,Fenty 2010,Corporation,11/14/2008,2,2010.0,Mayor
9499,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9500,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9501,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9502,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9503,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,25,2010.0,Mayor
9504,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,1,2010.0,Mayor
9505,Adrian M Fenty ,Fenty 2010,Business,7/30/2009,1,2010.0,Mayor
9506,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,1,2010.0,Mayor
9507,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9508,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9509,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,51,2010.0,Mayor
9510,Adrian M Fenty ,Fenty 2010,Business,11/14/2008,2,2010.0,Mayor
9511,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,5,2010.0,Mayor
9512,Adrian M Fenty ,Fenty 2010,Corporation,11/2/2008,2,2010.0,Mayor
9513,Adrian M Fenty ,Fenty 2010,Other,12/12/2008,5,2010.0,Mayor
9514,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,5,2010.0,Mayor
9515,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,195,2010.0,Mayor
9516,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,1,2010.0,Mayor
9517,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9518,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9519,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9520,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,1,2010.0,Mayor
9521,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9522,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9523,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,15,2010.0,Mayor
9524,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9525,Adrian M Fenty ,Fenty 2010,Corporation,12/5/2008,5,2010.0,Mayor
9526,Adrian M Fenty ,Fenty 2010,Corporation,12/5/2008,5,2010.0,Mayor
9527,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9528,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9529,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9530,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9531,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9532,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9533,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9534,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,25,2010.0,Mayor
9535,Adrian M Fenty ,Fenty 2010,Corporation,3/20/2009,175,2010.0,Mayor
9536,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9537,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,2,2010.0,Mayor
9538,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9539,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9540,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,5,2010.0,Mayor
9541,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9542,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,1,2010.0,Mayor
9543,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9544,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,25,2010.0,Mayor
9545,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,25,2010.0,Mayor
9546,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9547,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9548,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,25,2010.0,Mayor
9549,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9550,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9551,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9552,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9553,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9554,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9555,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9556,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9557,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,2,2010.0,Mayor
9558,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9559,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,3,2010.0,Mayor
9560,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9561,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9562,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9563,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9564,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9565,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9566,Adrian M Fenty ,Fenty 2010,Business,11/2/2008,5,2010.0,Mayor
9567,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,1,2010.0,Mayor
9568,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9569,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9570,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9571,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,5,2010.0,Mayor
9572,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,2,2010.0,Mayor
9573,Adrian M Fenty ,Fenty 2010,Corporation,12/12/2008,2,2010.0,Mayor
9574,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9575,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9576,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,5,2010.0,Mayor
9577,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9578,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
9579,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9580,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,2,2010.0,Mayor
9581,Adrian M Fenty ,Fenty 2010,Business,12/8/2008,2,2010.0,Mayor
9582,Adrian M Fenty ,Fenty 2010,Corporation,12/8/2008,2,2010.0,Mayor
9583,Adrian M Fenty ,Fenty 2010,Business,11/28/2008,5,2010.0,Mayor
9584,Adrian M Fenty ,Fenty 2010,Individual,12/12/2008,2,2010.0,Mayor
9585,Adrian M Fenty ,Fenty 2010,Business,12/5/2008,2,2010.0,Mayor
9586,Adrian M Fenty ,Fenty 2010,Business,12/12/2008,1,2010.0,Mayor
