,Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Year,Office
1405,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,5,2013.0,Council At-Large
1406,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
1407,Elissa Silverman ,Elissa 2013,Individual,2/21/2013,15,2013.0,Council At-Large
1408,Elissa Silverman ,Elissa 2013,Individual,3/2/2013,15,2013.0,Council At-Large
1409,Elissa Silverman ,Elissa 2013,Individual,3/1/2013,25,2013.0,Council At-Large
1410,Elissa Silverman ,Elissa 2013,Individual,2/26/2013,25,2013.0,Council At-Large
1411,Elissa Silverman ,Elissa 2013,Individual,3/2/2013,25,2013.0,Council At-Large
1412,Elissa Silverman ,Elissa 2013,Individual,3/4/2013,25,2013.0,Council At-Large
1413,Elissa Silverman ,Elissa 2013,Individual,3/2/2013,5,2013.0,Council At-Large
1414,Elissa Silverman ,Elissa 2013,Individual,2/13/2013,3,2013.0,Council At-Large
1415,Elissa Silverman ,Elissa 2013,Individual,4/6/2013,1,2013.0,Council At-Large
1416,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,25,2013.0,Council At-Large
1417,Elissa Silverman ,Elissa 2013,Individual,2/20/2013,25,2013.0,Council At-Large
1418,Elissa Silverman ,Elissa 2013,Individual,3/2/2013,2,2013.0,Council At-Large
1419,Elissa Silverman ,Elissa 2013,Individual,3/1/2013,2,2013.0,Council At-Large
1420,Elissa Silverman ,Elissa 2013,Individual,2/28/2013,1,2013.0,Council At-Large
1421,Elissa Silverman ,Elissa 2013,Individual,2/19/2013,1,2013.0,Council At-Large
1422,Elissa Silverman ,Elissa 2013,Individual,2/26/2013,1,2013.0,Council At-Large
1423,Elissa Silverman ,Elissa 2013,Individual,3/5/2013,1,2013.0,Council At-Large
1424,Elissa Silverman ,Elissa 2013,Individual,3/2/2013,75,2013.0,Council At-Large
1425,Elissa Silverman ,Elissa 2013,Individual,2/19/2013,5,2013.0,Council At-Large
1426,Elissa Silverman ,Elissa 2013,Individual,2/15/2013,5,2013.0,Council At-Large
1427,Elissa Silverman ,Elissa 2013,Individual,3/1/2013,5,2013.0,Council At-Large
1428,Elissa Silverman ,Elissa 2013,Individual,3/2/2013,5,2013.0,Council At-Large
1429,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,4,2013.0,Council At-Large
1430,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,18,2013.0,Council At-Large
1431,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,5,2013.0,Council At-Large
1432,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,3,2013.0,Council At-Large
1433,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,5,2013.0,Council At-Large
1434,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,1,2013.0,Council At-Large
1435,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,5,2013.0,Council At-Large
1436,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,4,2013.0,Council At-Large
1437,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,25,2013.0,Council At-Large
1438,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,1,2013.0,Council At-Large
1439,Elissa Silverman ,Elissa 2013,Individual,3/8/2013,25,2013.0,Council At-Large
1440,Elissa Silverman ,Elissa 2013,Individual,3/8/2013,25,2013.0,Council At-Large
1441,Elissa Silverman ,Elissa 2013,Individual,3/8/2013,1,2013.0,Council At-Large
1442,Elissa Silverman ,Elissa 2013,Individual,2/5/2013,5,2013.0,Council At-Large
1443,Elissa Silverman ,Elissa 2013,Individual,3/1/2013,22,2013.0,Council At-Large
1444,Elissa Silverman ,Elissa 2013,Individual,2/27/2013,45,2013.0,Council At-Large
1445,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,1,2013.0,Council At-Large
1446,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,1,2013.0,Council At-Large
1447,Elissa Silverman ,Elissa 2013,Individual,2/5/2013,5,2013.0,Council At-Large
1448,Elissa Silverman ,Elissa 2013,Individual,2/5/2013,2,2013.0,Council At-Large
1449,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,25,2013.0,Council At-Large
1450,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,5,2013.0,Council At-Large
1451,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,25,2013.0,Council At-Large
1452,Elissa Silverman ,Elissa 2013,Individual,2/1/2013,1,2013.0,Council At-Large
1453,Elissa Silverman ,Elissa 2013,Individual,2/16/2013,1,2013.0,Council At-Large
1454,Elissa Silverman ,Elissa 2013,Individual,2/16/2013,5,2013.0,Council At-Large
1455,Elissa Silverman ,Elissa 2013,Individual,2/16/2013,5,2013.0,Council At-Large
1456,Elissa Silverman ,Elissa 2013,Individual,2/16/2013,1,2013.0,Council At-Large
1457,Elissa Silverman ,Elissa 2013,Individual,2/16/2013,1,2013.0,Council At-Large
1458,Elissa Silverman ,Elissa 2013,Individual,2/19/2013,1,2013.0,Council At-Large
1459,Elissa Silverman ,Elissa 2013,Individual,2/6/2013,1,2013.0,Council At-Large
1460,Elissa Silverman ,Elissa 2013,Individual,2/5/2013,5,2013.0,Council At-Large
1461,Elissa Silverman ,Elissa 2013,Individual,2/17/2013,5,2013.0,Council At-Large
1462,Elissa Silverman ,Elissa 2013,Individual,2/17/2013,5,2013.0,Council At-Large
1463,Elissa Silverman ,Elissa 2013,Individual,2/19/2013,5,2013.0,Council At-Large
1464,Elissa Silverman ,Elissa 2013,Individual,2/17/2013,5,2013.0,Council At-Large
1465,Elissa Silverman ,Elissa 2013,Individual,2/19/2013,25,2013.0,Council At-Large
1466,Elissa Silverman ,Elissa 2013,Individual,2/17/2013,25,2013.0,Council At-Large
1467,Elissa Silverman ,Elissa 2013,Individual,2/17/2013,1,2013.0,Council At-Large
1468,Elissa Silverman ,Elissa 2013,Individual,2/18/2013,1,2013.0,Council At-Large
1469,Elissa Silverman ,Elissa 2013,Individual,3/1/2013,5,2013.0,Council At-Large
1470,Elissa Silverman ,Elissa 2013,Individual,2/23/2013,25,2013.0,Council At-Large
1471,Elissa Silverman ,Elissa 2013,Individual,1/6/2013,5,2013.0,Council At-Large
1472,Elissa Silverman ,Elissa 2013,Individual,1/6/2013,5,2013.0,Council At-Large
1473,Elissa Silverman ,Elissa 2013,Individual,1/6/2013,5,2013.0,Council At-Large
1474,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
1475,Elissa Silverman ,Elissa 2013,Individual,12/8/2012,25,2013.0,Council At-Large
1476,Elissa Silverman ,Elissa 2013,Individual,12/28/2012,25,2013.0,Council At-Large
1477,Elissa Silverman ,Elissa 2013,Individual,3/22/2013,1,2013.0,Council At-Large
1478,Elissa Silverman ,Elissa 2013,Individual,1/13/2013,1,2013.0,Council At-Large
1479,Elissa Silverman ,Elissa 2013,Individual,12/20/2012,1,2013.0,Council At-Large
1480,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
1481,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
1482,Elissa Silverman ,Elissa 2013,Individual,1/23/2013,1,2013.0,Council At-Large
1483,Elissa Silverman ,Elissa 2013,Individual,1/16/2013,1,2013.0,Council At-Large
1484,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,1,2013.0,Council At-Large
1485,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,5,2013.0,Council At-Large
1486,Elissa Silverman ,Elissa 2013,Individual,1/31/2013,25,2013.0,Council At-Large
1487,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,75,2013.0,Council At-Large
1488,Elissa Silverman ,Elissa 2013,Individual,1/14/2013,54,2013.0,Council At-Large
1489,Elissa Silverman ,Elissa 2013,Individual,1/11/2013,51.51,2013.0,Council At-Large
1490,Elissa Silverman ,Elissa 2013,Individual,5/8/2013,50.51,2013.0,Council At-Large
1491,Elissa Silverman ,Elissa 2013,Individual,1/22/2013,5,2013.0,Council At-Large
1492,Elissa Silverman ,Elissa 2013,Individual,12/21/2012,5,2013.0,Council At-Large
1493,Elissa Silverman ,Elissa 2013,Individual,12/22/2012,75,2013.0,Council At-Large
1494,Elissa Silverman ,Elissa 2013,Individual,1/6/2013,25,2013.0,Council At-Large
1495,Elissa Silverman ,Elissa 2013,Individual,1/29/2013,1,2013.0,Council At-Large
1496,Elissa Silverman ,Elissa 2013,Individual,1/22/2013,18,2013.0,Council At-Large
1497,Elissa Silverman ,Elissa 2013,Individual,2/5/2013,1,2013.0,Council At-Large
1498,Elissa Silverman ,Elissa 2013,Individual,2/6/2013,1,2013.0,Council At-Large
1499,Elissa Silverman ,Elissa 2013,Individual,2/8/2013,25,2013.0,Council At-Large
1500,Elissa Silverman ,Elissa 2013,Individual,2/8/2013,1,2013.0,Council At-Large
1501,Elissa Silverman ,Elissa 2013,Individual,2/8/2013,25,2013.0,Council At-Large
1502,Elissa Silverman ,Elissa 2013,Individual,2/8/2013,5,2013.0,Council At-Large
1503,Elissa Silverman ,Elissa 2013,Individual,2/9/2013,1,2013.0,Council At-Large
1504,Elissa Silverman ,Elissa 2013,Individual,2/9/2013,25,2013.0,Council At-Large
1505,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,5,2013.0,Council At-Large
1506,Elissa Silverman ,Elissa 2013,Individual,2/10/2013,1,2013.0,Council At-Large
1507,Elissa Silverman ,Elissa 2013,Individual,2/12/2013,25,2013.0,Council At-Large
1508,Elissa Silverman ,Elissa 2013,Individual,2/13/2013,1,2013.0,Council At-Large
1509,Elissa Silverman ,Elissa 2013,Individual,2/13/2013,25,2013.0,Council At-Large
1510,Elissa Silverman ,Elissa 2013,Individual,2/13/2013,2,2013.0,Council At-Large
1511,Elissa Silverman ,Elissa 2013,Individual,2/13/2013,2,2013.0,Council At-Large
1512,Elissa Silverman ,Elissa 2013,Individual,2/14/2013,4,2013.0,Council At-Large
1513,Elissa Silverman ,Elissa 2013,Individual,2/14/2013,1,2013.0,Council At-Large
1514,Elissa Silverman ,Elissa 2013,Individual,2/14/2013,25,2013.0,Council At-Large
1515,Elissa Silverman ,Elissa 2013,Individual,2/14/2013,25,2013.0,Council At-Large
1516,Elissa Silverman ,Elissa 2013,Individual,2/14/2013,1,2013.0,Council At-Large
1517,Elissa Silverman ,Elissa 2013,Individual,2/15/2013,54,2013.0,Council At-Large
1518,Elissa Silverman ,Elissa 2013,Individual,2/15/2013,1,2013.0,Council At-Large
1519,Elissa Silverman ,Elissa 2013,Individual,2/16/2013,1,2013.0,Council At-Large
1520,Elissa Silverman ,Elissa 2013,Individual,2/16/2013,1,2013.0,Council At-Large
1521,Elissa Silverman ,Elissa 2013,Individual,2/17/2013,1,2013.0,Council At-Large
1522,Elissa Silverman ,Elissa 2013,Individual,2/18/2013,25,2013.0,Council At-Large
1523,Elissa Silverman ,Elissa 2013,Individual,2/18/2013,5,2013.0,Council At-Large
1524,Elissa Silverman ,Elissa 2013,Individual,2/20/2013,25,2013.0,Council At-Large
1525,Elissa Silverman ,Elissa 2013,Individual,2/22/2013,25,2013.0,Council At-Large
1526,Elissa Silverman ,Elissa 2013,Individual,2/22/2013,25,2013.0,Council At-Large
1527,Elissa Silverman ,Elissa 2013,Individual,2/24/2013,25,2013.0,Council At-Large
1528,Elissa Silverman ,Elissa 2013,Individual,2/24/2013,36,2013.0,Council At-Large
1529,Elissa Silverman ,Elissa 2013,Individual,2/24/2013,25,2013.0,Council At-Large
1530,Elissa Silverman ,Elissa 2013,Individual,2/24/2013,5,2013.0,Council At-Large
1531,Elissa Silverman ,Elissa 2013,Individual,2/25/2013,1,2013.0,Council At-Large
1532,Elissa Silverman ,Elissa 2013,Individual,2/25/2013,1,2013.0,Council At-Large
1533,Elissa Silverman ,Elissa 2013,Individual,2/26/2013,5,2013.0,Council At-Large
1534,Elissa Silverman ,Elissa 2013,Individual,2/28/2013,25,2013.0,Council At-Large
1535,Elissa Silverman ,Elissa 2013,Individual,2/28/2013,51,2013.0,Council At-Large
1536,Elissa Silverman ,Elissa 2013,Individual,2/28/2013,1,2013.0,Council At-Large
1537,Elissa Silverman ,Elissa 2013,Individual,2/28/2013,4,2013.0,Council At-Large
1538,Elissa Silverman ,Elissa 2013,Individual,3/1/2013,25,2013.0,Council At-Large
1539,Elissa Silverman ,Elissa 2013,Individual,2/1/2013,5,2013.0,Council At-Large
1540,Elissa Silverman ,Elissa 2013,Individual,2/1/2013,1,2013.0,Council At-Large
1541,Elissa Silverman ,Elissa 2013,Individual,2/28/2013,1,2013.0,Council At-Large
1542,Elissa Silverman ,Elissa 2013,Individual,2/2/2013,25,2013.0,Council At-Large
1543,Elissa Silverman ,Elissa 2013,Individual,2/4/2013,25,2013.0,Council At-Large
1544,Elissa Silverman ,Elissa 2013,Individual,2/4/2013,25,2013.0,Council At-Large
1545,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,2,2013.0,Council At-Large
1546,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,4,2013.0,Council At-Large
1547,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,3,2013.0,Council At-Large
1548,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,25,2013.0,Council At-Large
1549,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,25,2013.0,Council At-Large
1550,Elissa Silverman ,Elissa 2013,Individual,3/7/2013,1,2013.0,Council At-Large
1551,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,25,2013.0,Council At-Large
1552,Elissa Silverman ,Elissa 2013,Individual,3/6/2013,15,2013.0,Council At-Large
1553,Elissa Silverman ,Elissa 2013,Democratic PPC,2/16/2013,2,2013.0,Council At-Large
1554,Elissa Silverman ,Elissa 2013,Individual,2/19/2013,4,2013.0,Council At-Large
1555,Elissa Silverman ,Elissa 2013,Individual,2/13/2013,2,2013.0,Council At-Large
1556,Elissa Silverman ,Elissa 2013,Individual,3/8/2013,25,2013.0,Council At-Large
1557,Elissa Silverman ,Elissa 2013,Individual,3/8/2013,5,2013.0,Council At-Large
1558,Elissa Silverman ,Elissa 2013,Individual,3/9/2013,2,2013.0,Council At-Large
1559,Elissa Silverman ,Elissa 2013,Individual,3/9/2013,1,2013.0,Council At-Large
1560,Elissa Silverman ,Elissa 2013,Individual,3/9/2013,1,2013.0,Council At-Large
1561,Elissa Silverman ,Elissa 2013,Individual,3/9/2013,1,2013.0,Council At-Large
1562,Matthew Frumin ,Frumin At-Large,Individual,3/7/2013,1,2013.0,Council At-Large
1563,Matthew Frumin ,Frumin At-Large,Individual,4/4/2013,5,2013.0,Council At-Large
1564,Matthew Frumin ,Frumin At-Large,Individual,3/30/2013,5,2013.0,Council At-Large
1565,Matthew Frumin ,Frumin At-Large,Individual,3/13/2013,25,2013.0,Council At-Large
1566,Matthew Frumin ,Frumin At-Large,Individual,3/31/2013,1,2013.0,Council At-Large
1567,Matthew Frumin ,Frumin At-Large,Individual,4/3/2013,5,2013.0,Council At-Large
1568,Matthew Frumin ,Frumin At-Large,Other,3/25/2013,2,2013.0,Council At-Large
1569,Matthew Frumin ,Frumin At-Large,Individual,3/13/2013,5,2013.0,Council At-Large
1570,Matthew Frumin ,Frumin At-Large,Individual,4/19/2013,5,2013.0,Council At-Large
1571,Matthew Frumin ,Frumin At-Large,Individual,3/16/2013,1,2013.0,Council At-Large
1572,Matthew Frumin ,Frumin At-Large,Individual,3/16/2013,25,2013.0,Council At-Large
1573,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,1,2013.0,Council At-Large
1574,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,5,2013.0,Council At-Large
1575,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,4,2013.0,Council At-Large
1576,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,5,2013.0,Council At-Large
1577,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,5,2013.0,Council At-Large
1578,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,1,2013.0,Council At-Large
1579,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,75,2013.0,Council At-Large
1580,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,25,2013.0,Council At-Large
1581,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,1,2013.0,Council At-Large
1582,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,1,2013.0,Council At-Large
1583,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,25,2013.0,Council At-Large
1584,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,1,2013.0,Council At-Large
1585,Matthew Frumin ,Frumin At-Large,Individual,3/18/2013,1,2013.0,Council At-Large
1586,Matthew Frumin ,Frumin At-Large,Individual,3/18/2013,25,2013.0,Council At-Large
1587,Matthew Frumin ,Frumin At-Large,Individual,3/19/2013,25,2013.0,Council At-Large
1588,Matthew Frumin ,Frumin At-Large,Individual,3/19/2013,5,2013.0,Council At-Large
1589,Matthew Frumin ,Frumin At-Large,Individual,3/19/2013,2,2013.0,Council At-Large
1590,Matthew Frumin ,Frumin At-Large,Individual,3/21/2013,25,2013.0,Council At-Large
1591,Matthew Frumin ,Frumin At-Large,Individual,3/21/2013,25,2013.0,Council At-Large
1592,Matthew Frumin ,Frumin At-Large,Individual,3/21/2013,1,2013.0,Council At-Large
1593,Matthew Frumin ,Frumin At-Large,Individual,3/24/2013,5,2013.0,Council At-Large
1594,Matthew Frumin ,Frumin At-Large,Individual,3/24/2013,5,2013.0,Council At-Large
1595,Matthew Frumin ,Frumin At-Large,Individual,3/25/2013,25,2013.0,Council At-Large
1596,Matthew Frumin ,Frumin At-Large,Individual,3/25/2013,25,2013.0,Council At-Large
1597,Matthew Frumin ,Frumin At-Large,Individual,3/25/2013,5,2013.0,Council At-Large
1598,Matthew Frumin ,Frumin At-Large,Individual,3/26/2013,1,2013.0,Council At-Large
1599,Matthew Frumin ,Frumin At-Large,Individual,3/27/2013,2,2013.0,Council At-Large
1600,Matthew Frumin ,Frumin At-Large,Individual,3/27/2013,25,2013.0,Council At-Large
1601,Matthew Frumin ,Frumin At-Large,Individual,3/27/2013,5,2013.0,Council At-Large
1602,Matthew Frumin ,Frumin At-Large,Individual,3/27/2013,4,2013.0,Council At-Large
1603,Matthew Frumin ,Frumin At-Large,Individual,3/27/2013,25,2013.0,Council At-Large
1604,Matthew Frumin ,Frumin At-Large,Individual,3/27/2013,5,2013.0,Council At-Large
1605,Matthew Frumin ,Frumin At-Large,Individual,3/28/2013,3,2013.0,Council At-Large
1606,Matthew Frumin ,Frumin At-Large,Individual,3/30/2013,25,2013.0,Council At-Large
1607,Matthew Frumin ,Frumin At-Large,Individual,3/15/2013,1,2013.0,Council At-Large
1608,Matthew Frumin ,Frumin At-Large,Individual,3/16/2013,1,2013.0,Council At-Large
1609,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,1,2013.0,Council At-Large
1610,Matthew Frumin ,Frumin At-Large,Individual,3/18/2013,25,2013.0,Council At-Large
1611,Matthew Frumin ,Frumin At-Large,Individual,3/20/2013,75,2013.0,Council At-Large
1612,Matthew Frumin ,Frumin At-Large,Individual,3/11/2013,5,2013.0,Council At-Large
1613,Matthew Frumin ,Frumin At-Large,Individual,3/11/2013,1,2013.0,Council At-Large
1614,Matthew Frumin ,Frumin At-Large,Individual,3/11/2013,1,2013.0,Council At-Large
1615,Matthew Frumin ,Frumin At-Large,Individual,3/12/2013,1,2013.0,Council At-Large
1616,Matthew Frumin ,Frumin At-Large,Individual,3/12/2013,5,2013.0,Council At-Large
1617,Matthew Frumin ,Frumin At-Large,Individual,3/12/2013,25,2013.0,Council At-Large
1618,Matthew Frumin ,Frumin At-Large,Individual,3/12/2013,1,2013.0,Council At-Large
1619,Matthew Frumin ,Frumin At-Large,Individual,3/13/2013,25,2013.0,Council At-Large
1620,Matthew Frumin ,Frumin At-Large,Individual,3/13/2013,25,2013.0,Council At-Large
1621,Matthew Frumin ,Frumin At-Large,Individual,12/20/2012,1,2013.0,Council At-Large
1622,Matthew Frumin ,Frumin At-Large,Individual,12/20/2012,1,2013.0,Council At-Large
1623,Matthew Frumin ,Frumin At-Large,Individual,12/21/2012,1,2013.0,Council At-Large
1624,Matthew Frumin ,Frumin At-Large,Individual,3/17/2013,1,2013.0,Council At-Large
1625,Matthew Frumin ,Frumin At-Large,Individual,12/21/2012,5,2013.0,Council At-Large
1626,Matthew Frumin ,Frumin At-Large,Individual,1/17/2013,5,2013.0,Council At-Large
1627,Matthew Frumin ,Frumin At-Large,Individual,12/21/2012,25,2013.0,Council At-Large
1628,Matthew Frumin ,Frumin At-Large,Individual,12/22/2012,5,2013.0,Council At-Large
1629,Matthew Frumin ,Frumin At-Large,Individual,12/23/2012,25,2013.0,Council At-Large
1630,Matthew Frumin ,Frumin At-Large,Individual,12/23/2012,1,2013.0,Council At-Large
1631,Matthew Frumin ,Frumin At-Large,Individual,12/23/2012,5,2013.0,Council At-Large
1632,Matthew Frumin ,Frumin At-Large,Individual,1/17/2013,5,2013.0,Council At-Large
1633,Matthew Frumin ,Frumin At-Large,Individual,12/24/2012,25,2013.0,Council At-Large
1634,Matthew Frumin ,Frumin At-Large,Individual,1/24/2013,25,2013.0,Council At-Large
1635,Matthew Frumin ,Frumin At-Large,Individual,12/24/2012,25,2013.0,Council At-Large
1636,Matthew Frumin ,Frumin At-Large,Individual,12/25/2012,5,2013.0,Council At-Large
1637,Matthew Frumin ,Frumin At-Large,Individual,3/2/2013,25,2013.0,Council At-Large
1638,Matthew Frumin ,Frumin At-Large,Individual,3/6/2013,1,2013.0,Council At-Large
1639,Matthew Frumin ,Frumin At-Large,Individual,12/25/2012,18,2013.0,Council At-Large
1640,Matthew Frumin ,Frumin At-Large,Individual,12/25/2012,1,2013.0,Council At-Large
1641,Matthew Frumin ,Frumin At-Large,Individual,12/26/2012,1,2013.0,Council At-Large
1642,Matthew Frumin ,Frumin At-Large,Individual,12/26/2012,1,2013.0,Council At-Large
1643,Matthew Frumin ,Frumin At-Large,Individual,12/26/2012,1,2013.0,Council At-Large
1644,Matthew Frumin ,Frumin At-Large,Individual,12/26/2012,1,2013.0,Council At-Large
1645,Matthew Frumin ,Frumin At-Large,Individual,12/26/2012,1,2013.0,Council At-Large
1646,Matthew Frumin ,Frumin At-Large,Individual,12/28/2012,2,2013.0,Council At-Large
1647,Matthew Frumin ,Frumin At-Large,Individual,12/28/2012,25,2013.0,Council At-Large
1648,Matthew Frumin ,Frumin At-Large,Individual,4/12/2013,25,2013.0,Council At-Large
1649,Matthew Frumin ,Frumin At-Large,Individual,12/28/2012,5,2013.0,Council At-Large
1650,Matthew Frumin ,Frumin At-Large,Individual,12/28/2012,18,2013.0,Council At-Large
1651,Matthew Frumin ,Frumin At-Large,Individual,12/29/2012,1,2013.0,Council At-Large
1652,Matthew Frumin ,Frumin At-Large,Individual,12/29/2012,5,2013.0,Council At-Large
1653,Matthew Frumin ,Frumin At-Large,Individual,12/31/2012,5,2013.0,Council At-Large
1654,Matthew Frumin ,Frumin At-Large,Individual,1/1/2013,1,2013.0,Council At-Large
1655,Matthew Frumin ,Frumin At-Large,Individual,3/8/2013,2,2013.0,Council At-Large
1656,Matthew Frumin ,Frumin At-Large,Individual,1/1/2013,1,2013.0,Council At-Large
1657,Matthew Frumin ,Frumin At-Large,Individual,1/1/2013,2,2013.0,Council At-Large
1658,Matthew Frumin ,Frumin At-Large,Individual,1/1/2013,5,2013.0,Council At-Large
1659,Matthew Frumin ,Frumin At-Large,Individual,4/3/2013,1,2013.0,Council At-Large
1660,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1661,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1662,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,2,2013.0,Council At-Large
1663,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,25,2013.0,Council At-Large
1664,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1665,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,75,2013.0,Council At-Large
1666,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,15,2013.0,Council At-Large
1667,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,25,2013.0,Council At-Large
1668,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1669,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1670,Matthew Frumin ,Frumin At-Large,Individual,1/27/2013,5,2013.0,Council At-Large
1671,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1672,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1673,Matthew Frumin ,Frumin At-Large,Individual,3/8/2013,1,2013.0,Council At-Large
1674,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,25,2013.0,Council At-Large
1675,Matthew Frumin ,Frumin At-Large,Individual,4/15/2013,1,2013.0,Council At-Large
1676,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,2,2013.0,Council At-Large
1677,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1678,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,2,2013.0,Council At-Large
1679,Matthew Frumin ,Frumin At-Large,Individual,2/11/2013,1,2013.0,Council At-Large
1680,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1681,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,5,2013.0,Council At-Large
1682,Matthew Frumin ,Frumin At-Large,Individual,1/25/2013,1,2013.0,Council At-Large
1683,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,25,2013.0,Council At-Large
1684,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,75,2013.0,Council At-Large
1685,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,1,2013.0,Council At-Large
1686,Matthew Frumin ,Frumin At-Large,Individual,1/2/2013,25,2013.0,Council At-Large
1687,Matthew Frumin ,Frumin At-Large,Individual,1/3/2013,5,2013.0,Council At-Large
1688,Matthew Frumin ,Frumin At-Large,Individual,4/11/2013,1,2013.0,Council At-Large
1689,Matthew Frumin ,Frumin At-Large,Individual,3/11/2013,1,2013.0,Council At-Large
1690,Matthew Frumin ,Frumin At-Large,Individual,1/3/2013,15,2013.0,Council At-Large
1691,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,25,2013.0,Council At-Large
1692,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,1,2013.0,Council At-Large
1693,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,1,2013.0,Council At-Large
1694,Matthew Frumin ,Frumin At-Large,Individual,3/3/2013,1,2013.0,Council At-Large
1695,Matthew Frumin ,Frumin At-Large,Individual,4/15/2013,1,2013.0,Council At-Large
1696,Matthew Frumin ,Frumin At-Large,Individual,4/15/2013,1,2013.0,Council At-Large
1697,Matthew Frumin ,Frumin At-Large,Individual,3/14/2013,1,2013.0,Council At-Large
1698,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,1,2013.0,Council At-Large
1699,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,1,2013.0,Council At-Large
1700,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,1,2013.0,Council At-Large
1701,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,1,2013.0,Council At-Large
1702,Matthew Frumin ,Frumin At-Large,Individual,4/16/2013,25,2013.0,Council At-Large
1703,Matthew Frumin ,Frumin At-Large,Individual,1/6/2013,1,2013.0,Council At-Large
1704,Matthew Frumin ,Frumin At-Large,Individual,1/7/2013,1,2013.0,Council At-Large
